id,user_name,station,opened_at,closed_at,expected_cash_usd,counted_cash_usd,difference_usd,status,note
1357,Unknown,Main Station,,2026-02-09T00:00:00,17073.22,5402.41,-11670.810000000001,closed,Closing Shift
1358,Unknown,Main Station,,2026-02-09T00:00:00,17052.22,5432.41,-11619.810000000001,closed,Closing Shift
1359,Unknown,Main Station,,,17052.22,5432.41,-11619.810000000001,open,Closing Day
1360,Unknown,Main Station,2026-02-10T00:00:00,,17052.22,5432.41,-11619.810000000001,open,Opening Day
1361,Unknown,Main Station,,2026-02-10T00:00:00,17046.42,5447.21,-11599.21,closed,Closing Shift
1362,Unknown,Main Station,,2026-02-10T00:00:00,17038.92,5462.21,-11576.71,closed,Closing Shift
1363,Unknown,Main Station,,2026-02-10T00:00:00,17036.62,5465.01,-11571.609999999999,closed,Closing Shift
1364,Unknown,Main Station,,2026-02-10T00:00:00,17028.57,5488.51,-11540.06,closed,Closing Shift
1365,Unknown,Main Station,,2026-02-10T00:00:00,17024.07,5498.51,-11525.56,closed,Closing Shift
1366,Unknown,Main Station,,2026-02-10T00:00:00,17023.13,5499.74,-11523.390000000001,closed,Closing Shift
1367,Unknown,Main Station,,,17023.13,5499.74,-11523.390000000001,open,Closing Day
1368,Unknown,Main Station,2026-02-11T00:00:00,,17023.13,5499.74,-11523.390000000001,open,Opening Day
1369,Unknown,Main Station,,2026-02-11T00:00:00,17016.03,5508.14,-11507.89,closed,Closing Shift
1370,Unknown,Main Station,,2026-02-11T00:00:00,17006.79,5522.03,-11484.760000000002,closed,Closing Shift
1371,Unknown,Main Station,,2026-02-11T00:00:00,16999.19,5540.63,-11458.559999999998,closed,Closing Shift
1372,Unknown,Main Station,,2026-02-11T00:00:00,16842.19,5706.63,-11135.559999999998,closed,Closing Shift
1373,Unknown,Main Station,,2026-02-11T00:00:00,16809.29,5755.03,-11054.260000000002,closed,Closing Shift
1374,Unknown,Main Station,,2026-02-11T00:00:00,16694.79,5878.03,-10816.760000000002,closed,Closing Shift
1375,Unknown,Main Station,,2026-02-11T00:00:00,16610.29,5985.03,-10625.260000000002,closed,Closing Shift
1376,Unknown,Main Station,,,16610.29,5985.03,-10625.260000000002,open,Closing Day
1377,Unknown,Main Station,2026-02-12T00:00:00,,16610.29,5985.03,-10625.260000000002,open,Opening Day
1378,Unknown,Main Station,,2026-02-12T00:00:00,16607.51,5987.81,-10619.699999999997,closed,Closing Shift
1379,Unknown,Main Station,,2026-02-12T00:00:00,16585.29,6010.03,-10575.260000000002,closed,Closing Shift
1380,Unknown,Main Station,,2026-02-12T00:00:00,16576.99,6032.83,-10544.160000000002,closed,Closing Shift
1381,Unknown,Main Station,,2026-02-12T00:00:00,16540.25,6110.86,-10429.39,closed,Closing Shift
1382,Unknown,Main Station,,2026-02-12T00:00:00,16504.25,6173.36,-10330.89,closed,Closing Shift
1383,Unknown,Main Station,,,16504.25,6173.36,-10330.89,open,Closing Day
1384,Unknown,Main Station,2026-02-13T00:00:00,,16504.25,6173.36,-10330.89,open,Opening Day
1385,Unknown,Main Station,,2026-02-13T00:00:00,16493.55,6187.56,-10305.989999999998,closed,Closing Shift
1386,Unknown,Main Station,,2026-02-13T00:00:00,16490.45,6195.36,-10295.09,closed,Closing Shift
1387,Unknown,Main Station,,2026-02-13T00:00:00,16484.85,6205.96,-10278.89,closed,Closing Shift
1388,Unknown,Main Station,,2026-02-13T00:00:00,16441.31,6272.79,-10168.52,closed,Closing Shift
1389,Unknown,Main Station,,2026-02-13T00:00:00,16437.56,6287.79,-10149.77,closed,Closing Shift
1390,Unknown,Main Station,,,16437.56,6287.79,-10149.77,open,Closing Day
1391,Unknown,Main Station,2026-02-14T00:00:00,,16437.56,6287.79,-10149.77,open,Opening Day
1392,Unknown,Main Station,,2026-02-14T00:00:00,16432.76,6295.59,-10137.169999999998,closed,Closing Shift
1393,Unknown,Main Station,,2026-02-14T00:00:00,16384.11,6388.39,-9995.720000000001,closed,Closing Shift
1394,Unknown,Main Station,,2026-02-14T00:00:00,16378.01,6398.39,-9979.619999999999,closed,Closing Shift
1395,Unknown,Main Station,,2026-02-14T00:00:00,16375.71,6401.19,-9974.52,closed,Closing Shift
1396,Unknown,Main Station,,2026-02-14T00:00:00,16344.16,6468.19,-9875.970000000001,closed,Closing Shift
1397,Unknown,Main Station,,,16352.16,6453.19,-9898.970000000001,open,Return Item
1398,Unknown,Main Station,,2026-02-14T00:00:00,16349.86,6455.99,-9893.87,closed,Closing Shift
1399,Unknown,Main Station,,,16353.61,6443.99,-9909.62,open,Return Item
1400,Unknown,Main Station,,,16362.61,6428.99,-9933.62,open,Return Item
1401,Unknown,Main Station,,,16366.36,6418.99,-9947.37,open,Return Item
1402,Unknown,Main Station,,2026-02-14T00:00:00,16353.86,6443.99,-9909.87,closed,Closing Shift
1403,Unknown,Main Station,,,16353.86,6443.99,-9909.87,open,Closing Day
1404,Unknown,Main Station,2026-02-15T00:00:00,,16353.86,6443.99,-9909.87,open,Opening Day
1405,Unknown,Main Station,,,16353.86,6443.99,-9909.87,open,Closing Day
1406,Unknown,Main Station,2026-02-16T00:00:00,,16353.86,6443.99,-9909.87,open,Opening Day
1407,Unknown,Main Station,,2026-02-16T00:00:00,16346.17,6460.68,-9885.49,closed,Closing Shift
1408,Unknown,Main Station,,2026-02-16T00:00:00,16339.17,6475.68,-9863.49,closed,Closing Shift
1409,Unknown,Main Station,,2026-02-16T00:00:00,16315.77,6512.28,-9803.490000000002,closed,Closing Shift
1410,Unknown,Main Station,,2026-02-16T00:00:00,16304.47,6545.08,-9759.39,closed,Closing Shift
1411,Unknown,Main Station,,,16304.47,6545.08,-9759.39,open,Closing Day
1412,Unknown,Main Station,2026-02-17T00:00:00,,16304.47,6545.08,-9759.39,open,Opening Day
1413,Unknown,Main Station,,2026-02-17T00:00:00,16294.02,6557.03,-9736.990000000002,closed,Closing Shift
1414,Unknown,Main Station,,2026-02-17T00:00:00,16288.97,6565.83,-9723.14,closed,Closing Shift
1415,Unknown,Main Station,,2026-02-17T00:00:00,16273.7,6592.43,-9681.27,closed,Closing Shift
1416,Unknown,Main Station,,2026-02-17T00:00:00,16243.5,6633.63,-9609.869999999999,closed,Closing Shift
1417,Unknown,Main Station,,,16243.5,6633.63,-9609.869999999999,open,Closing Day
1418,Unknown,Main Station,2026-02-18T00:00:00,,16243.5,6633.63,-9609.869999999999,open,Opening Day
1419,Unknown,Main Station,,2026-02-18T00:00:00,16241.2,6636.43,-9604.77,closed,Closing Shift
1420,Unknown,Main Station,,2026-02-18T00:00:00,16232.14,6655.99,-9576.15,closed,Closing Shift
1421,Unknown,Main Station,,2026-02-18T00:00:00,16228.76,6666.21,-9562.55,closed,Closing Shift
1422,Unknown,Main Station,,2026-02-18T00:00:00,16226.26,6669.01,-9557.25,closed,Closing Shift
1423,Unknown,Main Station,,,16280.26,6615.01,-9665.25,open,
1424,Unknown,Main Station,,2026-02-18T00:00:00,16261.46,6637.81,-9623.649999999998,closed,Closing Shift
1425,Unknown,Main Station,,2026-02-18T00:00:00,16249.16,6657.11,-9592.05,closed,Closing Shift
1426,Unknown,Main Station,,,16249.16,6657.11,-9592.05,open,Closing Day
1427,Unknown,Main Station,2026-02-19T00:00:00,,16249.16,6657.11,-9592.05,open,Opening Day
1428,Unknown,Main Station,,2026-02-19T00:00:00,16244.66,6667.11,-9577.55,closed,Closing Shift
1429,Unknown,Main Station,,2026-02-19T00:00:00,16242.01,6674.91,-9567.1,closed,Closing Shift
1430,Unknown,Main Station,,2026-02-19T00:00:00,16230.56,6696.91,-9533.65,closed,Closing Shift
1431,Unknown,Main Station,,2026-02-19T00:00:00,16211.99,6744.71,-9467.279999999999,closed,Closing Shift
1432,Unknown,Main Station,,,16211.99,6744.71,-9467.279999999999,open,Closing Day
1433,Unknown,Main Station,2026-02-20T00:00:00,,16211.99,6744.71,-9467.279999999999,open,Opening Day
1434,Unknown,Main Station,,2026-02-20T00:00:00,16203.19,6764.51,-9438.68,closed,Closing Shift
1435,Unknown,Main Station,,2026-02-20T00:00:00,16200.89,6767.31,-9433.579999999998,closed,Closing Shift
1436,Unknown,Main Station,,2026-02-20T00:00:00,16198.59,6770.11,-9428.48,closed,Closing Shift
1437,Unknown,Main Station,,2026-02-20T00:00:00,16195.09,6777.91,-9417.18,closed,Closing Shift
1438,Unknown,Main Station,,,16195.09,6777.91,-9417.18,open,Closing Day
1439,Unknown,Main Station,2026-02-21T00:00:00,,16195.09,6777.91,-9417.18,open,Opening Day
1440,Unknown,Main Station,,2026-02-21T00:00:00,16173.49,6819.71,-9353.779999999999,closed,Closing Shift
1441,Unknown,Main Station,,2026-02-21T00:00:00,16173.14,6824.71,-9348.43,closed,Closing Shift
1442,Unknown,Main Station,,,16173.14,6824.71,-9348.43,open,Closing Day
1443,Unknown,Main Station,2026-02-23T00:00:00,,16173.14,6824.71,-9348.43,open,Opening Day
1444,Unknown,Main Station,,2026-02-23T00:00:00,16172.14,6829.71,-9342.43,closed,Closing Shift
1445,Unknown,Main Station,,2026-02-23T00:00:00,16168.53,6833.62,-9334.91,closed,Closing Shift
1446,Unknown,Main Station,,2026-02-23T00:00:00,16167.03,6841.62,-9325.41,closed,Closing Shift
1447,Unknown,Main Station,,2026-02-23T00:00:00,16163.53,6851.62,-9311.91,closed,Closing Shift
1448,Unknown,Main Station,,,16391.53,6623.62,-9767.91,open,
1449,Unknown,Main Station,,,16569.3,6445.85,-10123.449999999999,open,
1450,Unknown,Main Station,,,16584.84,6430.31,-10154.529999999999,open,
1451,Unknown,Main Station,,2026-02-23T00:00:00,16560.4,6454.76,-10105.640000000001,closed,Closing Shift
1452,Unknown,Main Station,,2026-02-23T00:00:00,16550.2,6470.76,-10079.44,closed,Closing Shift
1453,Unknown,Main Station,,,16550.2,6470.76,-10079.44,open,Closing Day
1454,Unknown,Main Station,2026-02-24T00:00:00,,16550.2,6470.76,-10079.44,open,Opening Day
1455,Unknown,Main Station,,2026-02-24T00:00:00,16542.43,6490.76,-10051.67,closed,Closing Shift
1456,Unknown,Main Station,,2026-02-24T00:00:00,16540.03,6493.76,-10046.269999999999,closed,Closing Shift
1457,Unknown,Main Station,,2026-02-24T00:00:00,16527.53,6518.76,-10008.769999999999,closed,Closing Shift
1458,Unknown,Main Station,,2026-02-24T00:00:00,16503.53,6555.76,-9947.769999999999,closed,Closing Shift
1459,Unknown,Main Station,,2026-02-24T00:00:00,16495.53,6570.76,-9924.769999999999,closed,Closing Shift
1460,Unknown,Main Station,,,16495.53,6570.76,-9924.769999999999,open,Closing Day
1461,Unknown,Main Station,2026-02-25T00:00:00,,16495.53,6570.76,-9924.769999999999,open,Opening Day
1462,Unknown,Main Station,,2026-02-25T00:00:00,16494.53,6571.76,-9922.769999999999,closed,Closing Shift
1463,Unknown,Main Station,,2026-02-25T00:00:00,16488.53,6588.76,-9899.769999999999,closed,Closing Shift
1464,Unknown,Main Station,,2026-02-25T00:00:00,16318.76,6778.76,-9540.0,closed,Closing Shift
1465,Unknown,Main Station,,2026-02-25T00:00:00,16022.01,7077.76,-8944.25,closed,Closing Shift
1466,Unknown,Main Station,,2026-02-25T00:00:00,16000.14,7100.42,-8899.72,closed,Closing Shift
1467,Unknown,Main Station,,2026-02-25T00:00:00,15994.04,7113.42,-8880.62,closed,Closing Shift
1468,Unknown,Main Station,,,15994.04,7113.42,-8880.62,open,Closing Day
1469,Unknown,Main Station,2026-02-26T00:00:00,,15994.04,7113.42,-8880.62,open,Opening Day
1470,Unknown,Main Station,,2026-02-26T00:00:00,15992.54,7116.42,-8876.12,closed,Closing Shift
1471,Unknown,Main Station,,2026-02-26T00:00:00,15985.21,7130.76,-8854.449999999999,closed,Closing Shift
1472,Unknown,Main Station,,2026-02-26T00:00:00,15982.36,7140.76,-8841.6,closed,Closing Shift
1473,Unknown,Main Station,,2026-02-26T00:00:00,15969.86,7167.76,-8802.1,closed,Closing Shift
1474,Unknown,Main Station,,,15969.86,7167.76,-8802.1,open,Closing Day
1475,Unknown,Main Station,2026-02-27T00:00:00,,15969.86,7167.76,-8802.1,open,Opening Day
1476,Unknown,Main Station,,2026-02-27T00:00:00,15960.82,7181.54,-8779.279999999999,closed,Closing Shift
1477,Unknown,Main Station,,2026-02-27T00:00:00,15955.66,7187.78,-8767.880000000001,closed,Closing Shift
1478,Unknown,Main Station,,2026-02-27T00:00:00,15955.31,7192.78,-8762.529999999999,closed,Closing Shift
1479,Unknown,Main Station,,2026-02-27T00:00:00,15933.7,7221.89,-8711.810000000001,closed,Closing Shift
1480,Unknown,Main Station,,2026-02-27T00:00:00,15931.2,7231.89,-8699.310000000001,closed,Closing Shift
1481,Unknown,Main Station,,2026-02-27T00:00:00,15926.7,7241.89,-8684.810000000001,closed,Closing Shift
1482,Unknown,Main Station,,2026-02-27T00:00:00,15915.5,7274.89,-8640.61,closed,Closing Shift
1483,Unknown,Main Station,,,15915.5,7274.89,-8640.61,open,Closing Day
1484,Unknown,Main Station,2026-02-28T00:00:00,,15915.5,7274.89,-8640.61,open,Opening Day
1485,Unknown,Main Station,,2026-02-28T00:00:00,15914.39,7276.0,-8638.39,closed,Closing Shift
1486,Unknown,Main Station,,2026-02-28T00:00:00,15896.74,7325.0,-8571.74,closed,Closing Shift
1487,Unknown,Main Station,,2026-02-28T00:00:00,15891.24,7335.0,-8556.24,closed,Closing Shift
1488,Unknown,Main Station,,2026-02-28T00:00:00,15774.14,7478.0,-8296.14,closed,Closing Shift
1489,Unknown,Main Station,,2026-02-28T00:00:00,15765.2,7494.23,-8270.970000000001,closed,Closing Shift
1490,Unknown,Main Station,,,15765.2,7494.23,-8270.970000000001,open,Closing Day
1491,Unknown,Main Station,2026-03-02T00:00:00,,15765.2,7494.23,-8270.970000000001,open,Opening Day
1492,Unknown,Main Station,,2026-03-02T00:00:00,15761.68,7498.58,-8263.1,closed,Closing Shift
1493,Unknown,Main Station,,2026-03-02T00:00:00,15722.76,7564.25,-8158.51,closed,Closing Shift
1494,Unknown,Main Station,,2026-03-02T00:00:00,15712.06,7583.25,-8128.8099999999995,closed,Closing Shift
1495,Unknown,Main Station,,2026-03-02T00:00:00,15691.34,7621.47,-8069.87,closed,Closing Shift
1496,Unknown,Main Station,,2026-03-02T00:00:00,15684.54,7641.47,-8043.070000000001,closed,Closing Shift
1497,Unknown,Main Station,,,15684.54,7641.47,-8043.070000000001,open,Closing Day
1498,Unknown,Main Station,2026-03-03T00:00:00,,15684.54,7641.47,-8043.070000000001,open,Opening Day
1499,Unknown,Main Station,,2026-03-03T00:00:00,15628.1,7728.7,-7899.400000000001,closed,Closing Shift
1500,Unknown,Main Station,,2026-03-03T00:00:00,15594.7,7783.26,-7811.4400000000005,closed,Closing Shift
1501,Unknown,Main Station,,2026-03-03T00:00:00,15589.3,7793.26,-7796.039999999999,closed,Closing Shift
1502,Unknown,Main Station,,2026-03-03T00:00:00,15579.4,7814.26,-7765.139999999999,closed,Closing Shift
1503,Unknown,Main Station,,,15579.4,7814.26,-7765.139999999999,open,Closing Day
1504,Unknown,Main Station,,,15579.4,7814.26,-7765.139999999999,open,Closing Month
1507,Unknown,Main Station,2026-03-04T00:00:00,,15597.3,7814.26,-7783.039999999999,open,Opening Month
1508,Unknown,Main Station,2026-03-04T00:00:00,,15597.3,7814.26,-7783.039999999999,open,Opening Day
1509,Unknown,Main Station,,2026-03-04T00:00:00,15583.94,7828.81,-7755.13,closed,Closing Shift
1510,Unknown,Main Station,,,15599.48,7813.27,-7786.209999999999,open,
1511,Unknown,Main Station,,2026-03-04T00:00:00,15597.6,7815.73,-7781.870000000001,closed,Closing Shift
1512,Unknown,Main Station,,2026-03-04T00:00:00,15580.83,7845.73,-7735.1,closed,Closing Shift
1513,Unknown,Main Station,,2026-03-04T00:00:00,15538.31,7918.95,-7619.36,closed,Closing Shift
1514,Unknown,Main Station,,2026-03-04T00:00:00,15534.81,7928.95,-7605.86,closed,Closing Shift
1515,Unknown,Main Station,,2026-03-04T00:00:00,15526.81,7943.95,-7582.86,closed,Closing Shift
1516,Unknown,Main Station,,,16608.81,6861.95,-9746.86,open,
1517,Unknown,Main Station,,2026-03-04T00:00:00,16601.31,6873.95,-9727.36,closed,Closing Shift
1518,Unknown,Main Station,,,16601.31,6873.95,-9727.36,open,Closing Day
1519,Unknown,Main Station,2026-03-05T00:00:00,,16601.31,6873.95,-9727.36,open,Opening Day
1520,Unknown,Main Station,,2026-03-05T00:00:00,16584.64,6890.62,-9694.02,closed,Closing Shift
1521,Unknown,Main Station,,2026-03-05T00:00:00,16550.06,6931.12,-9618.940000000002,closed,Closing Shift
1522,Unknown,Main Station,,2026-03-05T00:00:00,16545.62,6935.56,-9610.059999999998,closed,Closing Shift
1523,Unknown,Main Station,,2026-03-05T00:00:00,16543.02,6938.56,-9604.46,closed,Closing Shift
1524,Unknown,Main Station,,,16543.02,6938.56,-9604.46,open,Closing Day
1525,Unknown,Main Station,2026-03-06T00:00:00,,16543.02,6938.56,-9604.46,open,Opening Day
1526,Unknown,Main Station,,2026-03-06T00:00:00,16523.28,6983.26,-9540.019999999999,closed,Closing Shift
1527,Unknown,Main Station,,2026-03-06T00:00:00,16519.78,6993.26,-9526.519999999999,closed,Closing Shift
1528,Unknown,Main Station,,2026-03-06T00:00:00,16514.78,7008.26,-9506.519999999999,closed,Closing Shift
1529,Unknown,Main Station,,2026-03-06T00:00:00,16504.43,7034.26,-9470.17,closed,Closing Shift
1530,Unknown,Main Station,,2026-03-06T00:00:00,16495.73,7052.26,-9443.47,closed,Closing Shift
1531,Unknown,Main Station,,,16495.73,7052.26,-9443.47,open,Closing Day
1532,Unknown,Main Station,2026-03-07T00:00:00,,16495.73,7052.26,-9443.47,open,Opening Day
1533,Unknown,Main Station,,2026-03-07T00:00:00,16465.73,7097.26,-9368.47,closed,Closing Shift
1534,Unknown,Main Station,,2026-03-07T00:00:00,16451.43,7115.76,-9335.67,closed,Closing Shift
1535,Unknown,Main Station,,2026-03-07T00:00:00,16444.93,7140.76,-9304.17,closed,Closing Shift
1536,Unknown,Main Station,,2026-03-07T00:00:00,16432.93,7166.76,-9266.17,closed,Closing Shift
1537,Unknown,Main Station,,2026-03-07T00:00:00,16417.28,7199.76,-9217.519999999999,closed,Closing Shift
1538,Unknown,Main Station,,2026-03-07T00:00:00,16376.53,7279.76,-9096.77,closed,Closing Shift
1539,Unknown,Main Station,,,16376.53,7279.76,-9096.77,open,Closing Day
1540,Unknown,Main Station,2026-03-09T00:00:00,,16376.53,7279.76,-9096.77,open,Opening Day
1541,Unknown,Main Station,,2026-03-09T00:00:00,16372.03,7289.76,-9082.27,closed,Closing Shift
1542,Unknown,Main Station,,2026-03-09T00:00:00,16360.53,7314.76,-9045.77,closed,Closing Shift
1543,Unknown,Main Station,,2026-03-09T00:00:00,16356.34,7332.65,-9023.69,closed,Closing Shift
1544,Unknown,Main Station,,2026-03-09T00:00:00,16349.34,7349.65,-8999.69,closed,Closing Shift
1545,Unknown,Main Station,,,16349.34,7349.65,-8999.69,open,Closing Day
1546,Unknown,Main Station,2026-03-10T00:00:00,,16349.34,7349.65,-8999.69,open,Opening Day
1547,Unknown,Main Station,,2026-03-10T00:00:00,16342.12,7356.87,-8985.25,closed,Closing Shift
1548,Unknown,Main Station,,2026-03-10T00:00:00,16336.92,7362.87,-8974.05,closed,Closing Shift
1549,Unknown,Main Station,,2026-03-10T00:00:00,16315.02,7399.87,-8915.150000000001,closed,Closing Shift
1550,Unknown,Main Station,,2026-03-10T00:00:00,16305.92,7427.87,-8878.05,closed,Closing Shift
1551,Unknown,Main Station,,,16313.92,7412.87,-8901.05,open,Return Item
1552,Unknown,Main Station,,,16316.17,7402.87,-8913.3,open,Return Item
1553,Unknown,Main Station,,,16320.67,7389.87,-8930.8,open,Return Item
1554,Unknown,Main Station,,,16322.67,7383.87,-8938.8,open,Return Item
1555,Unknown,Main Station,,,16329.17,7363.87,-8965.3,open,Return Item
1556,Unknown,Main Station,,2026-03-10T00:00:00,16323.17,7383.87,-8939.3,closed,Closing Shift
1557,Unknown,Main Station,,2026-03-10T00:00:00,16313.11,7399.43,-8913.68,closed,Closing Shift
1558,Unknown,Main Station,,,16406.37,7306.17,-9100.199999999999,open,
1559,Unknown,Main Station,,,16406.37,7306.17,-9100.199999999999,open,Closing Day
1560,Unknown,Main Station,2026-03-11T00:00:00,,16406.37,7306.17,-9100.199999999999,open,Opening Day
1561,Unknown,Main Station,,2026-03-11T00:00:00,16403.37,7316.17,-9087.199999999999,closed,Closing Shift
1562,Unknown,Main Station,,2026-03-11T00:00:00,16401.07,7319.17,-9081.9,closed,Closing Shift
1563,Unknown,Main Station,,2026-03-11T00:00:00,16398.07,7326.17,-9071.9,closed,Closing Shift
1564,Unknown,Main Station,,2026-03-11T00:00:00,16388.02,7358.17,-9029.85,closed,Closing Shift
1565,Unknown,Main Station,,2026-03-11T00:00:00,16348.42,7426.17,-8922.25,closed,Closing Shift
1566,Unknown,Main Station,,2026-03-11T00:00:00,16346.92,7434.17,-8912.75,closed,Closing Shift
1567,Unknown,Main Station,,,16346.92,7434.17,-8912.75,open,Closing Day
1568,Unknown,Main Station,2026-03-12T00:00:00,,16346.92,7434.17,-8912.75,open,Opening Day
1569,Unknown,Main Station,,2026-03-12T00:00:00,16319.76,7461.84,-8857.92,closed,Closing Shift
1570,Unknown,Main Station,,2026-03-12T00:00:00,16305.01,7509.84,-8795.17,closed,Closing Shift
1571,Unknown,Main Station,,2026-03-12T00:00:00,16291.91,7532.84,-8759.07,closed,Closing Shift
1572,Unknown,Main Station,,2026-03-12T00:00:00,16288.91,7539.84,-8749.07,closed,Closing Shift
1573,Unknown,Main Station,,2026-03-12T00:00:00,16155.16,7717.84,-8437.32,closed,Closing Shift
1574,Unknown,Main Station,,,16155.16,7717.84,-8437.32,open,Closing Day
1575,Unknown,Main Station,2026-03-13T00:00:00,,16155.16,7717.84,-8437.32,open,Opening Day
1576,Unknown,Main Station,,2026-03-13T00:00:00,16149.51,7740.84,-8408.67,closed,Closing Shift
1577,Unknown,Main Station,,2026-03-13T00:00:00,16127.94,7784.5,-8343.44,closed,Closing Shift
1578,Unknown,Main Station,,2026-03-13T00:00:00,16095.6,7851.39,-8244.21,closed,Closing Shift
1579,Unknown,Main Station,,2026-03-13T00:00:00,16093.1,7861.39,-8231.71,closed,Closing Shift
1580,Unknown,Main Station,,,16603.35,7351.14,-9252.21,open,
1581,Unknown,Main Station,,,16465.76,7351.14,-9114.619999999999,open,Closing Day
1582,Unknown,Main Station,2026-03-14T00:00:00,,16465.76,7351.14,-9114.619999999999,open,Opening Day
1583,Unknown,Main Station,,2026-03-14T00:00:00,16449.56,7382.14,-9067.420000000002,closed,Closing Shift
1584,Unknown,Main Station,,2026-03-14T00:00:00,16441.56,7398.14,-9043.420000000002,closed,Closing Shift
1585,Unknown,Main Station,,,16569.56,7270.14,-9299.420000000002,open,
1586,Unknown,Main Station,,,16920.16,6919.54,-10000.619999999999,open,
1587,Unknown,Main Station,,2026-03-14T00:00:00,16904.16,6957.54,-9946.619999999999,closed,Closing Shift
1588,Unknown,Main Station,,,16907.66,6947.54,-9960.119999999999,open,Return Item
1589,Unknown,Main Station,,2026-03-14T00:00:00,16878.66,6999.54,-9879.119999999999,closed,Closing Shift
1590,Unknown,Main Station,,2026-03-14T00:00:00,16864.16,7041.54,-9822.619999999999,closed,Closing Shift
1591,Unknown,Main Station,,,16864.16,7041.54,-9822.619999999999,open,Closing Day
1592,Unknown,Main Station,2026-03-16T00:00:00,,16864.16,7041.54,-9822.619999999999,open,Opening Day
1593,Unknown,Main Station,,2026-03-16T00:00:00,16834.66,7082.54,-9752.119999999999,closed,Closing Shift
1594,Unknown,Main Station,,2026-03-16T00:00:00,16753.91,7179.2,-9574.71,closed,Closing Shift
1595,Unknown,Main Station,,2026-03-16T00:00:00,16748.89,7194.2,-9554.689999999999,closed,Closing Shift
1596,Unknown,Main Station,,2026-03-16T00:00:00,16745.39,7204.2,-9541.189999999999,closed,Closing Shift
1597,Unknown,Main Station,,,16745.39,7204.2,-9541.189999999999,open,Closing Day
1598,Unknown,Main Station,2026-03-17T00:00:00,,16745.39,7204.2,-9541.189999999999,open,Opening Day
1599,Unknown,Main Station,,2026-03-17T00:00:00,16737.13,7224.7,-9512.43,closed,Closing Shift
1600,Unknown,Main Station,,2026-03-17T00:00:00,16736.02,7225.81,-9510.21,closed,Closing Shift
1601,Unknown,Main Station,,2026-03-17T00:00:00,16711.52,7283.81,-9427.71,closed,Closing Shift
1602,Unknown,Main Station,,2026-03-17T00:00:00,16708.31,7290.81,-9417.5,closed,Closing Shift
1603,Unknown,Main Station,,,16708.31,7290.81,-9417.5,open,Closing Day
1604,Unknown,Main Station,2026-03-18T00:00:00,,16708.31,7290.81,-9417.5,open,Opening Day
1605,Unknown,Main Station,,2026-03-18T00:00:00,16678.79,7364.76,-9314.03,closed,Closing Shift
1606,Unknown,Main Station,,2026-03-18T00:00:00,16657.79,7394.76,-9263.03,closed,Closing Shift
1607,Unknown,Main Station,,2026-03-18T00:00:00,16648.75,7410.76,-9237.99,closed,Closing Shift
1608,Unknown,Main Station,,2026-03-18T00:00:00,16620.75,7460.76,-9159.99,closed,Closing Shift
1609,Unknown,Main Station,,2026-03-18T00:00:00,16606.75,7475.76,-9130.99,closed,Closing Shift
1610,Unknown,Main Station,,,16606.75,7475.76,-9130.99,open,Closing Day
1611,Unknown,Main Station,2026-03-19T00:00:00,,16606.75,7475.76,-9130.99,open,Opening Day
1612,Unknown,Main Station,,2026-03-19T00:00:00,16604.23,7478.76,-9125.47,closed,Closing Shift
1613,Unknown,Main Station,,2026-03-19T00:00:00,16598.99,7489.76,-9109.230000000001,closed,Closing Shift
1614,Unknown,Main Station,,2026-03-19T00:00:00,16587.11,7507.76,-9079.35,closed,Closing Shift
1615,Unknown,Main Station,,,17216.11,6878.76,-10337.35,open,
1616,Unknown,Main Station,,,17231.65,6863.22,-10368.43,open,
1617,Unknown,Main Station,,,17526.65,6568.22,-10958.43,open,
1618,Unknown,Main Station,,2026-03-19T00:00:00,17474.13,6621.22,-10852.91,closed,Closing Shift
1619,Unknown,Main Station,,,17474.13,6621.22,-10852.91,open,Closing Day
1620,Unknown,Main Station,2026-03-20T00:00:00,,17474.13,6621.22,-10852.91,open,Opening Day
1621,Unknown,Main Station,,2026-03-20T00:00:00,17466.63,6641.22,-10825.41,closed,Closing Shift
1622,Unknown,Main Station,,2026-03-20T00:00:00,17465.63,6646.22,-10819.41,closed,Closing Shift
1623,Unknown,Main Station,,2026-03-20T00:00:00,17456.15,6663.22,-10792.93,closed,Closing Shift
1624,Unknown,Main Station,,2026-03-20T00:00:00,17405.0,6765.22,-10639.779999999999,closed,Closing Shift
1625,Unknown,Main Station,,2026-03-20T00:00:00,17374.75,6825.22,-10549.529999999999,closed,Closing Shift
1626,Unknown,Main Station,,,17374.75,6825.22,-10549.529999999999,open,Closing Day
1627,Unknown,Main Station,2026-03-21T00:00:00,,17374.75,6825.22,-10549.529999999999,open,Opening Day
1628,Unknown,Main Station,,2026-03-21T00:00:00,17372.23,6828.22,-10544.009999999998,closed,Closing Shift
1629,Unknown,Main Station,,2026-03-21T00:00:00,17323.23,6898.22,-10425.009999999998,closed,Closing Shift
1630,Unknown,Main Station,,2026-03-21T00:00:00,17317.91,6904.22,-10413.689999999999,closed,Closing Shift
1631,Unknown,Main Station,,2026-03-21T00:00:00,17312.41,6919.22,-10393.189999999999,closed,Closing Shift
1632,Unknown,Main Station,,,17312.41,6919.22,-10393.189999999999,open,Closing Day
1633,Unknown,Main Station,2026-03-23T00:00:00,,17312.41,6919.22,-10393.189999999999,open,Opening Day
